Location,Latitude,Longitude,Business,id,Business Latitude,Business Longitude,Business Category,Likes
Roscoe Village,41.94328,-87.679406,Kwik Mart,4b98f003f964a5204d5735e3,41.939686,-87.68708199999998,Snacks,0
Roscoe Village,41.94328,-87.679406,Camalgino's Pizza,4e31f4fa63651e2a09ab1f5d,41.945873,-87.687793,Pizza,0
Roscoe Village,41.94328,-87.679406,New China 2,4f1cd27a4fc6083d3a594bb6,41.945873259954425,-87.68783893393963,Chinese,3
Roscoe Village,41.94328,-87.679406,Limo To Package tour,51e8700e498ebc5bcf8e3482,41.946681,-87.687511,Food Truck,0
Roscoe Village,41.94328,-87.679406,Botanical Cafe,5df530567fd29e000812e3ee,41.949698,-87.675898,Café,0
Roscoe Village,41.94328,-87.679406,Outstanding Mustache,4fca495ae4b074f1b051475d,41.95026375616297,-87.67863456819124,American,1
Roscoe Village,41.94328,-87.679406,Xippo,4f322d7c19836c91c7bdcd2c,41.950401,-87.678802,Food,5
Logan Square,41.928568299999995,-87.7067931,Lula Café,42d84e00f964a52028261fe3,41.927746625918466,-87.70705775217938,Café,754
Logan Square,41.928568299999995,-87.7067931,Longman & Eagle,4b469be2f964a5206e2526e3,41.93011731914049,-87.70722735226109,New American,979
Logan Square,41.928568299999995,-87.7067931,Same Day Cafe,554a2be6498ea44cd0b2c9ca,41.92989890177015,-87.7073595514349,Café,55
Logan Square,41.928568299999995,-87.7067931,OSB at L&E,514dd549e4b04b410d5176ce,41.93010298916194,-87.70704867011507,Gastropub,67
Logan Square,41.928568299999995,-87.7067931,Daisies,5932195afdb9a77bd8a3b372,41.927223093556684,-87.70418640280162,New American,42
Logan Square,41.928568299999995,-87.7067931,Cafe Con Leche,4b4bcb5df964a520efa726e3,41.930452098076884,-87.70963196033523,Latin American,150
Logan Square,41.928568299999995,-87.7067931,Reno,50b424c8e4b01bf3818e3b6b,41.929159674327934,-87.70749347846547,Italian,209
Logan Square,41.928568299999995,-87.7067931,El Cid #2,42accc80f964a52038251fe3,41.9297556281864,-87.7072332866658,Burritos,85
Logan Square,41.928568299999995,-87.7067931,Mini Mott,5b35793b625a66002c77e541,41.92815355332621,-87.70474555924099,Fast Food,27
Logan Square,41.928568299999995,-87.7067931,The Crab Pad,57882f06498ee50b039c3c69,41.92732623250961,-87.70455891512822,Seafood,14
Logan Square,41.928568299999995,-87.7067931,La Boulangerie,5a3553075d891b3a9175607d,41.92796654884594,-87.70579034315392,Bakery,8
Logan Square,41.928568299999995,-87.7067931,Gorilla Sushi  Bar,58fd3e72a879217adda3accc,41.930875978615134,-87.71026055520063,Sushi,10
Logan Square,41.928568299999995,-87.7067931,Fat Rice,508983c1e4b02705ade20e82,41.9320347402214,-87.70250027471731,Asian,308
Logan Square,41.928568299999995,-87.7067931,Superkhana International,5d2a84fc7cfbfe00235364df,41.931809,-87.704818,Indian,11
Logan Square,41.928568299999995,-87.7067931,Trike,5284437511d2bef3522fda13,41.927452438729,-87.70470343057026,Asian,37
Logan Square,41.928568299999995,-87.7067931,Paulie Gee's,5742635ccd103de6297a4122,41.925792484079096,-87.70203585614853,Pizza,86
Logan Square,41.928568299999995,-87.7067931,Choi's Chinese,4b6c9e88f964a5200c472ce3,41.929752663967136,-87.70832172889347,Chinese,9
Logan Square,41.928568299999995,-87.7067931,The Bakery at Fat Rice,577ea94a498e32d933001be1,41.93204881240802,-87.70217071251524,Bakery,35
Logan Square,41.928568299999995,-87.7067931,Chiya Chai,5761ee30498effc929442448,41.931535617055566,-87.71147555817222,Café,58
Logan Square,41.928568299999995,-87.7067931,Jam,5a451a8f8fb09e126f0e696d,41.933567772391314,-87.70735989604569,Breakfast,16
Logan Square,41.928568299999995,-87.7067931,Cellar Door Provisions,52e1bad3498ebc2581e0c4e0,41.93202764019788,-87.70368232290548,Café,77
Logan Square,41.928568299999995,-87.7067931,Jibarito's y Más,57013671498e2d9bb4d10174,41.92477042942193,-87.71214652717792,Latin American,29
Logan Square,41.928568299999995,-87.7067931,Ryuu Asian BBQ,57e584e7498e0eda481b3d60,41.93144614592872,-87.71136959699574,Japanese,16
Logan Square,41.928568299999995,-87.7067931,Saba Italian Bar And Kitchen,5ad3da3a62845c26a723d251,41.93049821688969,-87.70967942888096,Italian,10
Logan Square,41.928568299999995,-87.7067931,The Whale Chicago,5d092b25f8cbd4002c2ea2f0,41.925545,-87.70111999999997,Restaurant,16
Logan Square,41.928568299999995,-87.7067931,Dante's Pizzeria,52f29b0111d28e483e38d79c,41.93251155198366,-87.71289284716394,Pizza,47
Logan Square,41.928568299999995,-87.7067931,La Cocina,4b9b0233f964a52054eb35e3,41.93388666641774,-87.70751814158571,Mexican,36
Logan Square,41.928568299999995,-87.7067931,Mi Tocaya Antojería,58c97619d25ded5aafabd1bb,41.928851020430415,-87.69760699077196,Mexican,72
Logan Square,41.928568299999995,-87.7067931,Masa Azul,4e45a656e4cd9d94fb179650,41.93201070452664,-87.70015053670893,Latin American,65
Logan Square,41.928568299999995,-87.7067931,Buona Terra,4aa07e13f964a520d43f20e3,41.927788327735655,-87.69746991513881,Italian,49
Logan Square,41.928568299999995,-87.7067931,El Habanero,531a8b7f498e75a62172a105,41.92496,-87.71099,Mexican,31
Logan Square,41.928568299999995,-87.7067931,The Radler,51a692d9498edbd173c61549,41.924446583278645,-87.69962813396023,German,216
Logan Square,41.928568299999995,-87.7067931,Penumbra Wine Bar,5705a79a498e25947fe7ebdb,41.924338,-87.710892,Bistro,12
Logan Square,41.928568299999995,-87.7067931,Casa Yari Latin Fusion,52c0801b11d2d969a453550e,41.92487420838511,-87.71016814608066,Latin American,8
Logan Square,41.928568299999995,-87.7067931,Furious Spoon,57560ec7498e99dc410fd727,41.92491579778733,-87.70081090815631,Ramen,64
Logan Square,41.928568299999995,-87.7067931,Friendship Chinese Restaurant,4a32e001f964a520b09a1fe3,41.93259113106177,-87.71339239490709,Chinese,22
Logan Square,41.928568299999995,-87.7067931,Bánh Mì Baget,54ebfd80498eb712fe4487ce,41.930892205708645,-87.7103157565433,Vietnamese,17
Logan Square,41.928568299999995,-87.7067931,Landbirds,5bf1b1b70d173f002c5e2f04,41.927643,-87.697805,Wings,6
Logan Square,41.928568299999995,-87.7067931,Tropi Cuba,4b5208cbf964a520d96227e3,41.92250019999999,-87.70242420000002,Caribbean,23
Logan Square,41.928568299999995,-87.7067931,Philly's Best Express,4ad8b8d5f964a520031421e3,41.92558583630159,-87.70192042122895,Fast Food,8
Logan Square,41.928568299999995,-87.7067931,Zacatecas Restaurant,4b61c214f964a520e7202ae3,41.93206683616374,-87.70144064271021,Mexican,3
Logan Square,41.928568299999995,-87.7067931,Big Tony's,4b307a1df964a520c6f924e3,41.92473418620516,-87.71055185313276,Pizza,5
Logan Square,41.928568299999995,-87.7067931,Giordano's,4b3d2162f964a5209b8e25e3,41.933378194226385,-87.71377035300247,Pizza,26
Logan Square,41.928568299999995,-87.7067931,Father and Son Restaurant,4b3e7fc7f964a520059e25e3,41.9265414514797,-87.7030448419334,Italian,35
Logan Square,41.928568299999995,-87.7067931,Dena's Kitchen,54669fb6498e762c1d993dc6,41.924943,-87.711153,Thai,8
Logan Square,41.928568299999995,-87.7067931,Dunkin',4b46844ff964a520332326e3,41.931766006016055,-87.71345014309111,Donuts,9
Logan Square,41.928568299999995,-87.7067931,Puebla Restaurant,4b00cd08f964a5202d4122e3,41.929956,-87.70922000000002,Mexican,22
Logan Square,41.928568299999995,-87.7067931,candela latin cuisine & bar,52d88adb498eaa5fb771fcd7,41.925778426324655,-87.70207988609228,South American,4
Logan Square,41.928568299999995,-87.7067931,Subway,4bbfd91cabf49521ad76be93,41.93324968417265,-87.7139200496764,Sandwiches,3
Logan Square,41.928568299999995,-87.7067931,Taco Bell Cantina,5b6cf7449e0d54002c685874,41.925322796857145,-87.70159037389767,Fast Food,2
Logan Square,41.928568299999995,-87.7067931,Subway,4b5fd275f964a520eecd29e3,41.93202642333729,-87.70767030415888,Sandwiches,1
Logan Square,41.928568299999995,-87.7067931,Festa Pizzeria,4dd70d7ed4c05d5096e0b644,41.92461572086316,-87.71484717002893,Pizza,5
Logan Square,41.928568299999995,-87.7067931,De Noche Mexicana,56f0653b498e68939af948e6,41.929365648490524,-87.70787798184065,Latin American,3
Logan Square,41.928568299999995,-87.7067931,sunday dinner club,4c3e4ee1d13aef3b338d9339,41.93062084503217,-87.7050528056937,New American,1
Logan Square,41.928568299999995,-87.7067931,Trike Thai Noodles & Sushi,5527872b498eff52cf2955bc,41.92715408406831,-87.70404795340387,Restaurant,0
Logan Square,41.928568299999995,-87.7067931,Danzon,4dc1ecafb0fb490416a49f57,41.930410265922546,-87.70983874797821,Latin American,0
Logan Square,41.928568299999995,-87.7067931,Vegan Potluck Palace,4d4602f64e5d3704f282fd93,41.93060082212626,-87.70356677122433,Vegetarian / Vegan,0
Logan Square,41.928568299999995,-87.7067931,Guatelinda Bakery,4bbe041e4e069c7498729fe3,41.931805,-87.7071,Bakery,3
Logan Square,41.928568299999995,-87.7067931,State Fair,52535d8e11d2a8037e2c3402,41.9320148971539,-87.70718513629632,Fast Food,1
Logan Square,41.928568299999995,-87.7067931,The NOSH at LSFM,52769206498efd84d40c6c16,41.931201819428956,-87.71062520285237,Restaurant,3
Logan Square,41.928568299999995,-87.7067931,Pierre's Bakery,4b8035edf964a520bb5c30e3,41.931298,-87.710504,Bakery,1
Logan Square,41.928568299999995,-87.7067931,ryuu asian bbq,57e703af498e6a85a05f9315,41.931231,-87.7115,Asian,3
Logan Square,41.928568299999995,-87.7067931,Big Tony's Pizza,53e2b5e7498e2fc1a9658643,41.924743,-87.710296,Pizza,1
Logan Square,41.928568299999995,-87.7067931,Polanco Classic Latino Steakhouse,51c45ae62fc62fbffad475e8,41.92586,-87.70166,Steakhouse,2
Logan Square,41.928568299999995,-87.7067931,Papa Cenar,5d97f31689f8b000087f0c1e,41.92581,-87.701698,Spanish,5
Logan Square,41.928568299999995,-87.7067931,Big & Little’s Restaurant,5c0b15c2c21cb1002cb4d158,41.925108,-87.702407,American,5
Logan Square,41.928568299999995,-87.7067931,Lin's Garden,4b6cc56ef964a52044532ce3,41.9248061,-87.710966,Chinese,1
Logan Square,41.928568299999995,-87.7067931,Caribella,5aa540b54a1cc0781a8c4091,41.924521999999996,-87.71103199999999,Spanish,4
Logan Square,41.928568299999995,-87.7067931,Van Phat Chinese Restaurant,4ca53a74a6e08cfa5b8f6f94,41.93171128084977,-87.7122761454033,Chinese,0
Logan Square,41.928568299999995,-87.7067931,Restaurante Ecuador,4c69e4f12c29d13a3f8e0c41,41.931845,-87.70103,South American,3
Logan Square,41.928568299999995,-87.7067931,Blue Tamale Man,50a872e2e4b0702a829a5d45,41.92528123439449,-87.7009442387912,Food Truck,0
Logan Square,41.928568299999995,-87.7067931,Taqueria El Ranchito,4b3d1d61f964a520488e25e3,41.93258484196459,-87.71302390736288,Mexican,6
Logan Square,41.928568299999995,-87.7067931,Tamale Lady,50757a67498e939b2f205288,41.925332001224405,-87.70081912337015,Food Truck,2
Logan Square,41.928568299999995,-87.7067931,Sabor Latino,4ba7b563f964a520c1ab39e3,41.92474039193306,-87.71216293981968,Restaurant,2
Logan Square,41.928568299999995,-87.7067931,Best Sub #2,4bc1167174a9a5931a55d1f6,41.932161,-87.713401,American,2
Logan Square,41.928568299999995,-87.7067931,Dim Sum Dinner Club,5d423513a5ef4c0008fc5048,41.934493,-87.703446,Dim Sum,1
Logan Square,41.928568299999995,-87.7067931,Das,55aada59498e15ff297c36b6,41.92475,-87.699435,German,2
Logan Square,41.928568299999995,-87.7067931,Good Fortune,5d5b45eec1fbdb000bf4bd77,41.927535,-87.69783000000002,Restaurant,3
Logan Square,41.928568299999995,-87.7067931,Rosie's Sidekick,59302f58ccad6b42053c9bde,41.929052,-87.697671,Sandwiches,6
Logan Square,41.928568299999995,-87.7067931,Tropicuba Restaurant & Grocery,4c58a61db05c1b8d0ef2d3b1,41.922598,-87.702409,Cuban,3
Logan Square,41.928568299999995,-87.7067931,Cafe Marcela,4cae4abcef1b37048e822900,41.92435800000001,-87.714011,Latin American,4
Logan Square,41.928568299999995,-87.7067931,Paper Moon Bakery,521be83a498ef38bf6de19c8,41.92459182764883,-87.71463267207935,Bakery,4
Logan Square,41.928568299999995,-87.7067931,Namaste Chicago,5d8590e5b4965100086db864,41.927209999999995,-87.697365,Restaurant,1
Logan Square,41.928568299999995,-87.7067931,Inoko Sushi,5cd85b32cabcff002c9393b7,41.927273,-87.69731,Sushi,0
Wicker Park,41.9078018,-87.6781551,Dove's Luncheonette,541c39ff498ee385598bdfff,41.90952359487261,-87.67744655553935,Diner,387
Wicker Park,41.9078018,-87.6781551,Big Star,4adbf2bbf964a520242b21e3,41.909228926014734,-87.677279319611,Tacos,1553
Wicker Park,41.9078018,-87.6781551,Stan's Donuts & Coffee,52f2eebd498ea23d1a8d16d5,41.909927041354635,-87.67746210427194,Donuts,568
Wicker Park,41.9078018,-87.6781551,Bonci Pizzeria,5ada9afe41868621d2cce37b,41.91019381850293,-87.67740857090902,Pizza,36
Wicker Park,41.9078018,-87.6781551,Café Robey,5a03adb3b399f751314fa8c8,41.91056703001089,-87.67799172659353,French,25
Wicker Park,41.9078018,-87.6781551,Piece Brewery and Pizzeria,40fc6080f964a5202d0b1fe3,41.91040346991058,-87.67614524802478,Pizza,1014
Wicker Park,41.9078018,-87.6781551,Taxim,4a345e4cf964a520249c1fe3,41.90982313806515,-87.67665815797089,Greek,88
Wicker Park,41.9078018,-87.6781551,Native Foods,4e383e35d4c0dc7ad2ee1415,41.90882309,-87.67524370000001,Vegetarian / Vegan,232
Wicker Park,41.9078018,-87.6781551,Bongo Room,42362580f964a52014201fe3,41.90860939825574,-87.67472668949543,Breakfast,284
Wicker Park,41.9078018,-87.6781551,Lou Malnati's Pizzeria,4b42698af964a52071d325e3,41.908847097408014,-87.67780685314466,Pizza,39
Wicker Park,41.9078018,-87.6781551,Sultan's Market,4b135c6cf964a5209f9623e3,41.910394139603156,-87.67990265797661,Falafel,198
Wicker Park,41.9078018,-87.6781551,Dimo's Pizza,51eee947498e5566f01655c0,41.91090937452428,-87.67739788376869,Pizza,169
Wicker Park,41.9078018,-87.6781551,En Hakkore 2.0,57156e73498e99982ec20d38,41.90853563076833,-87.67458589126561,Korean,35
Wicker Park,41.9078018,-87.6781551,Kanela Breakfast Club,542ed9f7498ec001c602b569,41.90745405656163,-87.67309294419334,Breakfast,118
Wicker Park,41.9078018,-87.6781551,Kizuki,56cf5bebcd109b4365fe9c1c,41.908748200000005,-87.6751833,Ramen,88
Wicker Park,41.9078018,-87.6781551,urban belly,56fd6a50498ee91be33d0675,41.909446760563895,-87.67745857026969,Korean,43
Wicker Park,41.9078018,-87.6781551,Enso Sushi & Bar,505bbe99e4b05434c010cc99,41.910885295787416,-87.67747273811912,Sushi,82
Wicker Park,41.9078018,-87.6781551,Las Palmas,46b0836bf964a5208c491fe3,41.91021766402192,-87.6738663663298,Mexican,97
Wicker Park,41.9078018,-87.6781551,Paradise Park,5b78d5df0802d4002c8bb6ea,41.91041100782344,-87.67566886943169,Pizza,45
Wicker Park,41.9078018,-87.6781551,Cafe Cancale,5cdc8159c97f28002c65bf8f,41.910133,-87.67726800000001,French,11
Wicker Park,41.9078018,-87.6781551,etta,5b4804edc0af57002c6bf071,41.91058992227352,-87.67438869653337,New American,55
Wicker Park,41.9078018,-87.6781551,Fifolet,5823df67885ed221b79dae18,41.90327570069656,-87.67667144460957,Cajun / Creole,27
Wicker Park,41.9078018,-87.6781551,Cumin,4be829676af1ef3b1b9f1b96,41.90756813971087,-87.67326484960724,Indian,153
Wicker Park,41.9078018,-87.6781551,Ina Mae Tavern & Packaged Goods,5b2e90100d8a0f002cd5638d,41.907608897418406,-87.67230591681717,Cajun / Creole,30
Wicker Park,41.9078018,-87.6781551,Takito Kitchen,50c7b171fe70b68cb8846512,41.90311763012076,-87.67775588388389,Tacos,128
Wicker Park,41.9078018,-87.6781551,Amaru,5d268de2681ae90023aeb5fd,41.910715,-87.675373,Latin American,4
Wicker Park,41.9078018,-87.6781551,5411 Empanadas,53d3d218498e5bc579c90862,41.91048852753893,-87.67925776801924,Argentinian,36
Wicker Park,41.9078018,-87.6781551,Lillie's Q,4c4e3cfa92b6a593686f8f6f,41.910591955815924,-87.67498783281314,BBQ,258
Wicker Park,41.9078018,-87.6781551,Cafe Istanbul,5c17dc26fd9d73002c4695eb,41.90348,-87.67788900000001,Mediterranean,9
Wicker Park,41.9078018,-87.6781551,Via Carducci La Sorella,4b7ecf70f964a520310130e3,41.90326567777872,-87.67607554546822,Italian,51
Wicker Park,41.9078018,-87.6781551,Rumi Middle Eastern Grill,576f2158498e96ab80e82569,41.909399024753434,-87.6760054069558,Middle Eastern,12
Wicker Park,41.9078018,-87.6781551,Oiistar,50abf7e3e4b063c5d674e96d,41.907058877621324,-87.67223974884129,Ramen,182
Wicker Park,41.9078018,-87.6781551,Sushi Taku,58fb968ef62f2b14a7248b1f,41.90328961359724,-87.67509597958346,Sushi,42
Wicker Park,41.9078018,-87.6781551,Antique Taco,4f78ecede4b087957c152b02,41.9064564891985,-87.6714863577741,Tacos,496
Wicker Park,41.9078018,-87.6781551,Mirai Sushi,4a4d9f47f964a5200bae1fe3,41.90321467006739,-87.67820759043299,Sushi,43
Wicker Park,41.9078018,-87.6781551,Craft Pizza,538e457d498ec07320c372fe,41.904922,-87.677446,Pizza,44
Wicker Park,41.9078018,-87.6781551,Small Cheval,55ba84a4498ec687deaec945,41.912816131224986,-87.6814866958218,Burgers,361
Wicker Park,41.9078018,-87.6781551,Nando Milano Trattoria,4fac7e4ce4b08541e8f0a1f0,41.90316690014215,-87.68040322287224,Italian,41
Wicker Park,41.9078018,-87.6781551,Bake,4b3fa75ff964a5205bab25e3,41.91044014954842,-87.68427383636286,Bakery,24
Wicker Park,41.9078018,-87.6781551,Umami Burger,53a0ad1f498e06f4cd1133ae,41.90884111357168,-87.67535669725477,Burgers,163
Wicker Park,41.9078018,-87.6781551,Club Lucky,4b9ea8c3f964a52076f736e3,41.912457,-87.673714,Italian,171
Wicker Park,41.9078018,-87.6781551,Folklore Argentine Grill,4ac90764f964a52028be20e3,41.903201215854544,-87.67984092657362,Argentinian,127
Wicker Park,41.9078018,-87.6781551,Letizia's Natural Bakery,4aee412df964a52038d321e3,41.90314860187959,-87.68149764560133,Bakery,64
Wicker Park,41.9078018,-87.6781551,Handlebar,40f08300f964a5204b0a1fe3,41.91034041797946,-87.68535669406384,Vegetarian / Vegan,351
Wicker Park,41.9078018,-87.6781551,BroBagel,541da844498e2f982d2145df,41.91043963583956,-87.67627703627231,Bagels,56
Wicker Park,41.9078018,-87.6781551,Milk & Honey Café,40b68100f964a5207b001fe3,41.90329078198325,-87.67575090331945,Café,174
Wicker Park,41.9078018,-87.6781551,Smoke Daddy,40cb9900f964a52016011fe3,41.903306717124636,-87.67284189031578,BBQ,361
Wicker Park,41.9078018,-87.6781551,Clever Rabbit,591ceb055455b213eb34af31,41.90314334883863,-87.6778986542251,Restaurant,47
Wicker Park,41.9078018,-87.6781551,Big Star Pickup Window,4c1bb72d3855c9b6bc7acc71,41.90924008480651,-87.67734397793144,Tacos,26
Wicker Park,41.9078018,-87.6781551,Manee Thai,518c3d40498ee798a8515557,41.91058218407126,-87.67468982858543,Asian,10
Wicker Park,41.9078018,-87.6781551,Janik's Cafe,4ae336b9f964a520c19121e3,41.90310351247025,-87.67774963243055,Café,82
Wicker Park,41.9078018,-87.6781551,Blue Fin,4ae3a0bcf964a5206e9721e3,41.9106037404154,-87.67723948113165,Sushi,12
Wicker Park,41.9078018,-87.6781551,Falafel & Grill,4eed2b0db8f76a24a4e084fe,41.90581834939223,-87.67017616192497,Falafel,102
Wicker Park,41.9078018,-87.6781551,Taco Bell Cantina,55f8d746498ee7db15c708e5,41.908024179132106,-87.6737921700634,Fast Food,71
Wicker Park,41.9078018,-87.6781551,Parlor Pizza Bar,575b49f5498e2d45df7b1399,41.90337441540329,-87.67348015468613,Pizza,113
Wicker Park,41.9078018,-87.6781551,Runa Japanese Restaurant,524774e0498e10786e66ed6c,41.91023948256783,-87.68475642470152,Sushi,29
Wicker Park,41.9078018,-87.6781551,Yolk Test Kitchen,5ae1faeb491be7002cd6ba39,41.91374373843207,-87.68235749414066,Breakfast,20
Wicker Park,41.9078018,-87.6781551,Lucia's Gourmet Italian Cuisine,4b2e8c64f964a5203ce224e3,41.9104253525459,-87.67380797312639,Italian,24
Wicker Park,41.9078018,-87.6781551,BIG & little's,55ea13d9498e8959fd0fd56a,41.905592954517694,-87.66968181757477,New American,116
Wicker Park,41.9078018,-87.6781551,En Hakkore,50f4a2c2e4b0bd869dad4c2f,41.914984599900066,-87.6775365275866,Korean,137
Wicker Park,41.9078018,-87.6781551,The NOSH at Wicker Park,51e1880f498ed59ef42cffe3,41.906465999999995,-87.678476,Food Truck,5
Wicker Park,41.9078018,-87.6781551,Alliance Bakery,4a5a4fc1f964a52022ba1fe3,41.90331044145235,-87.6713872481902,Bakery,133
Wicker Park,41.9078018,-87.6781551,Enoteca Roma Ristorante,4223b080f964a520bd1f1fe3,41.90318664591061,-87.68163906651152,Italian,47
Wicker Park,41.9078018,-87.6781551,Naveen's Cuisine,4c783985dbaa76b0fa28144b,41.91032269004412,-87.68597624934492,Indian,5
Wicker Park,41.9078018,-87.6781551,Furious Spoon,54b95281498e991be3dab98e,41.910053012815155,-87.67694095536484,Ramen,158
Wicker Park,41.9078018,-87.6781551,Komorebi,588d3449e612f258acbdc801,41.90568747956758,-87.67022213740532,Sushi,12
Wicker Park,41.9078018,-87.6781551,Devil Dawgs,5772e688498ec27ca1be99f3,41.90790831317897,-87.67358668213932,Hot Dogs,23
Wicker Park,41.9078018,-87.6781551,Tropikava Kafe,5712fa6c498e435e82419ff9,41.902856807818,-87.67113319238511,Café,15
Wicker Park,41.9078018,-87.6781551,Chipotle Mexican Grill,4ac7caf7f964a520cbb920e3,41.91329797039207,-87.67733037205755,Mexican,61
Wicker Park,41.9078018,-87.6781551,Jimmy John's,4aa4582bf964a520864620e3,41.9031674992538,-87.67858290381996,Sandwiches,10
Wicker Park,41.9078018,-87.6781551,Armand's Pizzeria,4deab418ae60e9892360cf18,41.90317328274561,-87.68052524613233,Pizza,10
Wicker Park,41.9078018,-87.6781551,Silli Kori,55ad48f8498ed75383b1d69e,41.90308326151536,-87.67946262474295,Thai,17
Wicker Park,41.9078018,-87.6781551,Picante,4a45a07cf964a5206da81fe3,41.90319200497935,-87.67795622635008,Mexican,35
Wicker Park,41.9078018,-87.6781551,Potbelly Sandwich Shop,532c7f3f498e0d56ddcd332a,41.905452922371104,-87.66918903274404,Sandwiches,43
Wicker Park,41.9078018,-87.6781551,Heat,4df020351f6ea135c659b51a,41.910276431253536,-87.67738977321794,Hot Dogs,3
Wicker Park,41.9078018,-87.6781551,Cebu,5c8c2015c03635002c6a71af,41.91026,-87.682855,Filipino,11
Wicker Park,41.9078018,-87.6781551,Wixter Market,557371d7498ef4e26de82da4,41.903423,-87.680239,Seafood,8
Wicker Park,41.9078018,-87.6781551,Black Bull,4fcff52de4b04b22eb4d5ba3,41.903266237473005,-87.67079849162383,Tapas,74
Wicker Park,41.9078018,-87.6781551,Shawarma Garden,5290f47d498eb14abae0622b,41.90299,-87.67699,Mediterranean,19
Wicker Park,41.9078018,-87.6781551,Cheesies Pub & Grill,568838a6498e10962b59afba,41.906667806418255,-87.6715846292063,Sandwiches,20
Wicker Park,41.9078018,-87.6781551,Tortello,5d1181a94dcbca0023b5f15a,41.903436,-87.671859,Italian,9
Wicker Park,41.9078018,-87.6781551,The Angry Crab,57804fae498eb7aac7c28cba,41.90531138734467,-87.66995429992676,Seafood,40
Wicker Park,41.9078018,-87.6781551,Mondo Meatball,54fca562498ed2b261137238,41.908499856569144,-87.67446984769134,Italian,7
Wicker Park,41.9078018,-87.6781551,Brü Chicago,53267293498e635247e195af,41.90991758903441,-87.67682914941692,Café,44
Wicker Park,41.9078018,-87.6781551,Hash Chicago,51488375e4b0d3716f3193a0,41.906591899917004,-87.68703795682018,Breakfast,84
Wicker Park,41.9078018,-87.6781551,Wingstop,4b511e62f964a520604327e3,41.911244788107226,-87.67872624110608,Wings,20
Wicker Park,41.9078018,-87.6781551,Bonchon,5bbfc4c46bdee6002c2520ac,41.90333947069961,-87.67123106425197,Korean,7
Wicker Park,41.9078018,-87.6781551,Thai Lagoon,4aa9987ef964a520715420e3,41.910377268305346,-87.68575201490982,Thai,29
Wicker Park,41.9078018,-87.6781551,Pork & Mindy's,55f0927a498e570d3a222fe1,41.91101268934018,-87.67815492181809,BBQ,41
Wicker Park,41.9078018,-87.6781551,Potbelly Sandwich Shop,4aaee4e0f964a520af6320e3,41.911259,-87.67728699999999,Sandwiches,25
Wicker Park,41.9078018,-87.6781551,Tricycle,5b7222342be425002c948a82,41.9123160990886,-87.67764972847021,Restaurant,9
Wicker Park,41.9078018,-87.6781551,MAK (Modern Asian Kitchen),51a94f14498ea88f24962ab7,41.9032461424544,-87.67592953469452,Asian,28
Wicker Park,41.9078018,-87.6781551,Barley & Brass,546e981e498e7269b2467078,41.9031211347284,-87.67785141276119,New American,19
Wicker Park,41.9078018,-87.6781551,Artemio's Bakery,4a8b0daff964a5204c0b20e3,41.908158256378215,-87.67401579018956,Bakery,9
Wicker Park,41.9078018,-87.6781551,Uni Sushi,51cf84b0498e3b446094dfa7,41.91062274622436,-87.67222737876554,Sushi,15
Wicker Park,41.9078018,-87.6781551,Dunkin',54a68cab498e16f50fa07686,41.91067738245765,-87.67657997664554,Donuts,5
Wicker Park,41.9078018,-87.6781551,Yolk,59e38d979be5222513276838,41.90317183655356,-87.67317092361526,Breakfast,9
Wicker Park,41.9078018,-87.6781551,The Angry Pig Tavern,5acfe93101235804daae0996,41.910342299999996,-87.6790291,American,8
Wicker Park,41.9078018,-87.6781551,Subway,52df04ff498eb9e868493dea,41.90333080846565,-87.67746944776958,Sandwiches,2
Wicker Park,41.9078018,-87.6781551,Bourbon on Division,59486da8603d2a57a823b2ba,41.90323006473909,-87.67924489819809,Southern / Soul,12
Wicker Park,41.9078018,-87.6781551,Dunkin',50ec38e0e4b0fccc7ed3b1c1,41.9029491,-87.6802283,Donuts,10
Wicker Park,41.9078018,-87.6781551,Bon Bon Sandwiches,4aec7d71f964a520ccc721e3,41.9103070246976,-87.6860263817184,Vietnamese,39
Wicker Park,41.9078018,-87.6781551,Machine: Engineered Dining & Drink,5c87e6933abcaf002d3b31b7,41.903459999999995,-87.67411,New American,14
Wicker Park,41.9078018,-87.6781551,Sushi Para M,4be0f3197f060f47845b40bf,41.91119488846513,-87.6785608693354,Sushi,54
Wicker Park,41.9078018,-87.6781551,Taqueria Super Burrito,4a6e0d2af964a520c9d31fe3,41.9086914828317,-87.68720054477589,Mexican,12
Wicker Park,41.9078018,-87.6781551,Taus Authentic,54b6cdb5498e811039c3d861,41.9033058922874,-87.67408597864392,Restaurant,18
Wicker Park,41.9078018,-87.6781551,Pita Cafe,55395025498e9eecfd024e0b,41.903234720001976,-87.67763795876573,Mediterranean,4
Wicker Park,41.9078018,-87.6781551,Knead Pizza Company,5a8a3d684420d87ec8076ef8,41.91027,-87.680402,Pizza,3
Wicker Park,41.9078018,-87.6781551,Craft Pizza,538a1cad498e0c921f9f7b27,41.904833,-87.677498,Pizza,1
Wicker Park,41.9078018,-87.6781551,Jay's Beef,4bce6044c564ef3b8247eef0,41.91034566730153,-87.68448601964597,Fast Food,10
Wicker Park,41.9078018,-87.6781551,Barcello's Pizza & Pasta,4e4e2839bd4101d0d7a38fd0,41.911513,-87.67876,Pizza,1
